sentiment,id,date,query,user,text
0,1467810369,Mon Apr 06 22:19:45 PDT 2009,NO_QUERY,scotthamilton,is upset that he can't update his facebook by uploading pictures after it for a while.
0,1467810672,Mon Apr 06 22:19:49 PDT 2009,NO_QUERY,mattycus, I dived again for many times. The salt water really sucks!
0,1467810917,Mon Apr 06 22:19:53 PDT 2009,NO_QUERY,ElleCT,my whole body feels itchy and like its on fire
0,1467811184,Mon Apr 06 22:20:00 PDT 2009,NO_QUERY,Karoli, no it's not behaving at all. i'm angry. why am i here? because i can't be all over the place like you.
0,1467811193,Mon Apr 06 22:20:03 PDT 2009,NO_QUERY,rusty44, not the whole crew
4,1467811356,Mon Apr 06 22:20:15 PDT 2009,NO_QUERY,mybirch,Need a hug
4,1467811592,Mon Apr 06 22:20:19 PDT 2009,NO_QUERY,T_Diddy_Bizzle, hey  long time no see! Nice to talk to you via Twitter.
4,1467811594,Mon Apr 06 22:20:20 PDT 2009,NO_QUERY,stacyjane1, yes that sounds good.  do you have any suggestions?
4,1467811779,Mon Apr 06 22:20:25 PDT 2009,NO_QUERY,KyleMeinert,@twitter aaaaaaand i'm back.
4,1467812020,Mon Apr 06 22:20:31 PDT 2009,NO_QUERY,zapat_a,woohoo! it is working!
4,1467812094,Mon Apr 06 22:20:32 PDT 2009,NO_QUERY,Zoinkies,@gipaw the  &lt;3's mean i am happy for you!
2,1467812172,Mon Apr 06 22:20:36 PDT 2009,NO_QUERY,xXAimeeV,why?
4,1467812332,Mon Apr 06 22:20:41 PDT 2009,NO_QUERY,pardonlauren,well done!
2,1467812361,Mon Apr 06 22:20:44 PDT 2009,NO_QUERY,jadedjenn,awww yeah!  what did you do?
2,1467812446,Mon Apr 06 22:20:48 PDT 2009,NO_QUERY,Clozzzza,thats so sad.. i go to school tomorrow
4,1467812723,Mon Apr 06 22:21:01 PDT 2009,NO_QUERY,erinxgoode,woohoo!  made her first $20 today!
4,1467812784,Mon Apr 06 22:21:07 PDT 2009,NO_QUERY,ijessica,@DavidAllenGold glad you got it figured out!
2,1467812800,Mon Apr 06 22:21:08 PDT 2009,NO_QUERY,ersaralina,Poor thing..hope you get better soon.
4,1467812917,Mon Apr 06 22:21:15 PDT 2009,NO_QUERY,DaniiCouto,i'm so jealousssss
4,1467813013,Mon Apr 06 22:21:19 PDT 2009,NO_QUERY,jammrbread,yay!!!  happy for you @mcraddictalent
4,1467813172,Mon Apr 06 22:21:26 PDT 2009,NO_QUERY,TheRealAli,wow ... u are absolutely right!!!!
0,1467813200,Mon Apr 06 22:21:28 PDT 2009,NO_QUERY,scarlet_sage,Awww...that is kinda sad.
4,1467813291,Mon Apr 06 22:21:33 PDT 2009,NO_QUERY,jason_brooks,i'm the opposite of depressed.
4,1467813350,Mon Apr 06 22:21:36 PDT 2009,NO_QUERY,xkilljoyx,sounds like fun... i dont have any
0,1467813560,Mon Apr 06 22:21:44 PDT 2009,NO_QUERY,jillgaffney,http://myloc.me/275B  -  i'm sorry
4,1467813599,Mon Apr 06 22:21:48 PDT 2009,NO_QUERY,mimismo,woooooohoooooooo
0,1467813692,Mon Apr 06 22:21:52 PDT 2009,NO_QUERY,jessicachaos,i feel i am failng as a mother.
0,1467813705,Mon Apr 06 22:21:56 PDT 2009,NO_QUERY,jimmie_jinx,Such a shame!
0,1467813733,Mon Apr 06 22:21:57 PDT 2009,NO_QUERY,eileenwagner,feels like i can't breathe.
4,1467813844,Mon Apr 06 22:22:02 PDT 2009,NO_QUERY,itsakyra,that was so lovely!
0,1467813847,Mon Apr 06 22:22:02 PDT 2009,NO_QUERY,mandayyy,kinda sad that only 1 guy commented.
4,1467813871,Mon Apr 06 22:22:05 PDT 2009,NO_QUERY,TaraLouvre,i knowwwww. i think i might go hang out with ellen the day after  school lets out
2,1467813918,Mon Apr 06 22:22:08 PDT 2009,NO_QUERY,jason_brooks,ok i'm back and i'm ready for more!  i hope i didn't miss anything.
0,1467813941,Mon Apr 06 22:22:09 PDT 2009,NO_QUERY,vivaciousvixen,i miss him
2,1467813971,Mon Apr 06 22:22:10 PDT 2009,NO_QUERY,mjz1988,glad i didn't do laundry
2,1467814032,Mon Apr 06 22:22:14 PDT 2009,NO_QUERY,jenniferjilynn,yea i am.  i have been wanting to do this for a while
2,1467814040,Mon Apr 06 22:22:15 PDT 2009,NO_QUERY,jessicachaos,i think i might be going to the grocery store soon
4,1467814083,Mon Apr 06 22:22:17 PDT 2009,NO_QUERY,robert_gagno,tease...
0,1467814117,Mon Apr 06 22:22:19 PDT 2009,NO_QUERY,jillgaffney,i'm sorry.
2,1467814282,Mon Apr 06 22:22:27 PDT 2009,NO_QUERY,jason_brooks,no i'm not talking about william hung.
0,1467814322,Mon Apr 06 22:22:29 PDT 2009,NO_QUERY,amandapalmer,why is she so deluded?
4,1467814344,Mon Apr 06 22:22:30 PDT 2009,NO_QUERY,amandapalmer,talking to herself again.
4,1467814372,Mon Apr 06 22:22:31 PDT 2009,NO_QUERY,robert_gagno,yay!
4,1467814442,Mon Apr 06 22:22:34 PDT 2009,NO_QUERY,jason_brooks,i would love to see that show!
0,1467814443,Mon Apr 06 22:22:34 PDT 2009,NO_QUERY,amandapalmer,i don't want to insult any1 but it seems like people are talking to themselves here.
2,1467814512,Mon Apr 06 22:22:37 PDT 2009,NO_QUERY,robert_gagno,ah i see.
0,1467814577,Mon Apr 06 22:22:40 PDT 2009,NO_QUERY,jazzberryblue,it's so boring here
4,1467814611,Mon Apr 06 22:22:41 PDT 2009,NO_QUERY,amandapalmer,i can't wait to go to the grocery store tomorrow
4,1467814751,Mon Apr 06 22:22:47 PDT 2009,NO_QUERY,robert_gagno,that is cool
4,1467814818,Mon Apr 06 22:22:50 PDT 2009,NO_QUERY,jason_brooks,i'm going to bed soon.  goodnight everyone!
2,1467814823,Mon Apr 06 22:22:51 PDT 2009,NO_QUERY,jazzberryblue,i need some action
4,1467814873,Mon Apr 06 22:22:53 PDT 2009,NO_QUERY,amandapalmer,i'm going to bed now. goodnight.
2,1467814916,Mon Apr 06 22:22:55 PDT 2009,NO_QUERY,robert_gagno,i hope i didn't do anything wrong.
4,1467814942,Mon Apr 06 22:22:56 PDT 2009,NO_QUERY,jason_brooks,i'm so excited to see that show!
4,1467815049,Mon Apr 06 22:23:01 PDT 2009,NO_QUERY,jazzberryblue,good morning!
4,1467815113,Mon Apr 06 22:23:04 PDT 2009,NO_QUERY,amandapalmer,i'm so happy to be here!
0,1467815135,Mon Apr 06 22:23:05 PDT 2009,NO_QUERY,robert_gagno,i don't know what to do.
4,1467815163,Mon Apr 06 22:23:07 PDT 2009,NO_QUERY,jason_brooks,i'm so glad i found this place!
0,1467815188,Mon Apr 06 22:23:08 PDT 2009,NO_QUERY,jazzberryblue,i'm so bored.
4,1467815234,Mon Apr 06 22:23:10 PDT 2009,NO_QUERY,amandapalmer,i love talking to myself.
4,1467815274,Mon Apr 06 22:23:12 PDT 2009,NO_QUERY,robert_gagno,that is great!
4,1467815312,Mon Apr 06 22:23:14 PDT 2009,NO_QUERY,jason_brooks,i'm so happy to be here with you all!
0,1467815325,Mon Apr 06 22:23:14 PDT 2009,NO_QUERY,jazzberryblue,i'm so sad right now
4,1467815382,Mon Apr 06 22:23:17 PDT 2009,NO_QUERY,amandapalmer,i'm having a great day!
4,1467815467,Mon Apr 06 22:23:21 PDT 2009,NO_QUERY,robert_gagno,i'm really enjoying this conversation!
4,1467815525,Mon Apr 06 22:23:24 PDT 2009,NO_QUERY,jason_brooks,i'm so excited for the weekend!
0,1467815543,Mon Apr 06 22:23:25 PDT 2009,NO_QUERY,jazzberryblue,i'm feeling really down
4,1467815617,Mon Apr 06 22:23:28 PDT 2009,NO_QUERY,amandapalmer,i'm feeling fantastic!
4,1467815664,Mon Apr 06 22:23:30 PDT 2009,NO_QUERY,robert_gagno,this is awesome!
4,1467815691,Mon Apr 06 22:23:31 PDT 2009,NO_QUERY,jason_brooks,i'm looking forward to seeing you all again!
0,1467815704,Mon Apr 06 22:23:32 PDT 2009,NO_QUERY,jazzberryblue,i'm so lonely
4,1467815779,Mon Apr 06 22:23:35 PDT 2009,NO_QUERY,amandapalmer,i'm feeling wonderful!
0,1467815805,Mon Apr 06 22:23:36 PDT 2009,NO_QUERY,robert_gagno,i'm a bit overwhelmed.
4,1467815832,Mon Apr 06 22:23:37 PDT 2009,NO_QUERY,jason_brooks,i can't wait!
0,1467815848,Mon Apr 06 22:23:38 PDT 2009,NO_QUERY,jazzberryblue,i'm feeling hopeless
4,1467815918,Mon Apr 06 22:23:41 PDT 2009,NO_QUERY,amandapalmer,i'm feeling great!
4,1467815962,Mon Apr 06 22:23:43 PDT 2009,NO_QUERY,robert_gagno,this is amazing!
4,1467815984,Mon Apr 06 22:23:44 PDT 2009,NO_QUERY,jason_brooks,i'm so excited!
0,1467824681,Mon Apr 06 22:27:14 PDT 2009,NO_QUERY,jessicachaos,ugh i have to leave for work in like 6 hours
4,1467824835,Mon Apr 06 22:27:21 PDT 2009,NO_QUERY,stacyjane1,i need coffee..
4,1467825091,Mon Apr 06 22:27:35 PDT 2009,NO_QUERY,txtequila,so jealous. wish i was there!
0,1467825298,Mon Apr 06 22:27:44 PDT 2009,NO_QUERY,stacyjane1,it is so boring here
4,1467825373,Mon Apr 06 22:27:47 PDT 2009,NO_QUERY,txtequila,i am so jealous
2,1467825412,Mon Apr 06 22:27:49 PDT 2009,NO_QUERY,stacyjane1,i need to do something
4,1467825597,Mon Apr 06 22:28:00 PDT 2009,NO_QUERY,txtequila,wish i was there.
0,1467825743,Mon Apr 06 22:28:06 PDT 2009,NO_QUERY,stacyjane1,i am so bored
4,1467825762,Mon Apr 06 22:28:07 PDT 2009,NO_QUERY,scooby_jew,i am so happy
4,1467825804,Mon Apr 06 22:28:09 PDT 2009,NO_QUERY,stacyjane1,i want to do something fun
4,1467825841,Mon Apr 06 22:28:11 PDT 2009,NO_QUERY,scooby_jew,i am so excited
0,1467825902,Mon Apr 06 22:28:13 PDT 2009,NO_QUERY,stacyjane1,i am so tired
4,1467825932,Mon Apr 06 22:28:15 PDT 2009,NO_QUERY,scooby_jew,i am so grateful
0,1467826009,Mon Apr 06 22:28:18 PDT 2009,NO_QUERY,stacyjane1,i am so sad
4,1467826031,Mon Apr 06 22:28:19 PDT 2009,NO_QUERY,scooby_jew,i am so blessed
0,1467826063,Mon Apr 06 22:28:20 PDT 2009,NO_QUERY,stacyjane1,i am so angry
4,1467826135,Mon Apr 06 22:28:24 PDT 2009,NO_QUERY,scooby_jew,i am so lucky
0,1467826188,Mon Apr 06 22:28:26 PDT 2009,NO_QUERY,stacyjane1,i am so frustrated
4,1467826224,Mon Apr 06 22:28:28 PDT 2009,NO_QUERY,scooby_jew,i am so fortunate
0,1467826265,Mon Apr 06 22:28:30 PDT 2009,NO_QUERY,stacyjane1,i am so upset
4,1467826296,Mon Apr 06 22:28:31 PDT 2009,NO_QUERY,scooby_jew,i am so thankful
0,1467826330,Mon Apr 06 22:28:33 PDT 2009,NO_QUERY,stacyjane1,i am so annoyed
4,1467826362,Mon Apr 06 22:28:34 PDT 2009,NO_QUERY,scooby_jew,i am so appreciative
4,1467826435,Mon Apr 06 22:28:37 PDT 2009,NO_QUERY,scooby_jew,i am so content
0,1467826467,Mon Apr 06 22:28:39 PDT 2009,NO_QUERY,stacyjane1,i am so disappointed
0,1467826503,Mon Apr 06 22:28:40 PDT 2009,NO_QUERY,stacyjane1,i am so stressed
4,1467826532,Mon Apr 06 22:28:42 PDT 2009,NO_QUERY,scooby_jew,i am so blessed to have you
4,1467826563,Mon Apr 06 22:28:43 PDT 2009,NO_QUERY,scooby_jew,i am so happy to be alive
0,1467826597,Mon Apr 06 22:28:45 PDT 2009,NO_QUERY,stacyjane1,i am so overwhelmed
4,1467826622,Mon Apr 06 22:28:46 PDT 2009,NO_QUERY,scooby_jew,i am so excited for the future
0,1467826653,Mon Apr 06 22:28:48 PDT 2009,NO_QUERY,stacyjane1,i am so confused
4,1467826685,Mon Apr 06 22:28:49 PDT 2009,NO_QUERY,scooby_jew,i am so ready for this
0,1467826723,Mon Apr 06 22:28:51 PDT 2009,NO_QUERY,stacyjane1,i am so lost
4,1467826756,Mon Apr 06 22:28:52 PDT 2009,NO_QUERY,scooby_jew,i am so grateful for my friends
4,1467826786,Mon Apr 06 22:28:54 PDT 2009,NO_QUERY,scooby_jew,i am so thankful for my family
0,1467826819,Mon Apr 06 22:28:55 PDT 2009,NO_QUERY,stacyjane1,i am so lonely
4,1467826850,Mon Apr 06 22:28:57 PDT 2009,NO_QUERY,scooby_jew,i am so happy to be here
4,1467826881,Mon Apr 06 22:28:58 PDT 2009,NO_QUERY,scooby_jew,i am so excited to see you
0,1467810369,Mon Apr 06 22:19:45 PDT 2009,NO_QUERY,_TheSpecialOne_,"That's a bummer. You should have gotten David Carr from Third Day to do it."
0,1467810672,Mon Apr 06 22:19:49 PDT 2009,NO_QUERY,scotthamilton,"I'm upset that I can't update my Facebook by texting. I might cry. School today too. Blah!"
2,1467810917,Mon Apr 06 22:19:53 PDT 2009,NO_QUERY,mattycus,"I dived many times for the ball. Managed to save 50%. The rest went out of bounds."
0,1467811184,Mon Apr 06 22:19:57 PDT 2009,NO_QUERY,ElleCTF,"My whole body feels itchy and like it's on fire."
0,1467811193,Mon Apr 06 22:19:57 PDT 2009,NO_QUERY,Karoli,"No, it's not behaving at all. I'm mad. Why am I here? Because I can't see you over there."
2,1467811372,Mon Apr 06 22:20:00 PDT 2009,NO_QUERY,joy_wolf,"Not the whole crew is here."
0,1467811592,Mon Apr 06 22:20:03 PDT 2009,NO_QUERY,mybirch,"I need a hug."
4,1467811594,Mon Apr 06 22:20:03 PDT 2009,NO_QUERY,coZZ,"Hey! Long time no see. Yes, it’s raining a little. LOL. I'm fine, thanks. How are you?"
0,1467811795,Mon Apr 06 22:20:05 PDT 2009,NO_QUERY,2Hood4Hollywood,"Nope, they didn’t have it."
0,1467812025,Mon Apr 06 22:20:09 PDT 2009,NO_QUERY,mimismo,"Should I just die?"
0,1467812416,Mon Apr 06 22:20:16 PDT 2009,NO_QUERY,erinx3leannexo,Spring break in Plain City... it's snowing.
2,1467812579,Mon Apr 06 22:20:17 PDT 2009,NO_QUERY,pardonlauren,I just re-pierced my ears.
0,1467812723,Mon Apr 06 22:20:19 PDT 2009,NO_QUERY,TLeC,I couldn't bear to watch it. And I thought the UA loss was embarrassing.
0,1467812771,Mon Apr 06 22:20:19 PDT 2009,NO_QUERY,robrobbierobert,I don’t know why I did either. You never talk to me anymore.
0,1467812784,Mon Apr 06 22:20:20 PDT 2009,NO_QUERY,bayofwolves,I would've been the first but I didn't have a gun. Not really though Zac Snyder's just a jerk.
2,1467812799,Mon Apr 06 22:20:20 PDT 2009,NO_QUERY,HairByJess,I wish I got to watch it with you! I miss you. How was the premiere?
0,1467812964,Mon Apr 06 22:20:22 PDT 2009,NO_QUERY,lovesongwriter,Hollis' death scene will hurt me to watch on film. Why is the director's cut not out yet?
2,1467813137,Mon Apr 06 22:20:25 PDT 2009,NO_QUERY,armotley,About to file taxes.
4,1467813579,Mon Apr 06 22:20:31 PDT 2009,NO_QUERY,starkissed,I've always wanted to see Rent! I love the soundtrack!
2,1467813782,Mon Apr 06 22:20:34 PDT 2009,NO_QUERY,gi_gi_bee,Oh dear. Were you drinking from the forgotten table drinks?
0,1467935345,Mon Apr 06 22:53:18 PDT 2009,NO_QUERY,mmmelissa,has a huuuge headache! omg I feel like crap!
0,1467936498,Mon Apr 06 22:53:39 PDT 2009,NO_QUERY,jtmal0723,@Anistorm Sorry
0,1467936541,Mon Apr 06 22:53:40 PDT 2009,NO_QUERY,justynwarner,@cleders sorry...i was rooting for them too...
0,1467936901,Mon Apr 06 22:53:47 PDT 2009,NO_QUERY,Obstreperous,Man that took forever.
0,1467937038,Mon Apr 06 22:53:49 PDT 2009,NO_QUERY,shockboard,@shandasaurus I see.
0,1467937128,Mon Apr 06 22:53:50 PDT 2009,NO_QUERY,treywoodward,I am listing more items on ebay to sell! Takes forever..meanwhile Coleman is watching The Hills season premier without me..
0,1467937189,Mon Apr 06 22:53:52 PDT 2009,NO_QUERY,bitchville,Just got my presentation done 23 slides done... I'm crying for this week will be the hardest of all weeks.
0,1467937250,Mon Apr 06 22:53:53 PDT 2009,NO_QUERY,JMoze,Just lost $160
0,1467937393,Mon Apr 06 22:53:55 PDT 2009,NO_QUERY,iwantyourjeep,I don't like the previously on skins thing that starts at season two. I like it when it went straight into the intro like before
0,1467937402,Mon Apr 06 22:53:55 PDT 2009,NO_QUERY,haunter_,@Houndour ...i wish i was there...i'm pretty good at scaring the shit out of people
0,1467942658,Mon Apr 06 22:55:25 PDT 2009,NO_QUERY,katidink,Going to sound vain... but running out of my fav lip gloss
0,1467943007,Mon Apr 06 22:55:30 PDT 2009,NO_QUERY,vibratoria,@stuiy never again will I click on a link that screams I'm a spider I'm a spider". I should have known better. yucky
0,1467943375,Mon Apr 06 22:55:37 PDT 2009,NO_QUERY,dodginjohn,Why is that when you have time off from work you get sick?
0,1467943526,Mon Apr 06 22:55:40 PDT 2009,NO_QUERY,javajive,@pratama Same iMac came out $320 more in Indonesia than the States.
0,1467943851,Mon Apr 06 22:55:48 PDT 2009,NO_QUERY,EuniceKwon,Dammit... I need to stop buying furniture
0,1467943966,Mon Apr 06 22:55:48 PDT 2009,NO_QUERY,Lora_June,@Miss_Sil no i was half asleep and turned off the laptop after that
0,1467944261,Mon Apr 06 22:55:53 PDT 2009,NO_QUERY,theofficialyesi,Death is peaceful life however bites
0,1467944317,Mon Apr 06 22:55:54 PDT 2009,NO_QUERY,veronica78,i think @JonathanRKnight lost the net ? sure hope not
0,1467944552,Mon Apr 06 22:56:00 PDT 2009,NO_QUERY,tjslater,http://is.gd/r8Zf http://is.gd/r8Zy and http://is.gd/r8ZG - test footage with my girlfriend (in HD) The dark one is underxposed
0,1467944581,Mon Apr 06 22:56:01 PDT 2009,NO_QUERY,JennaBennett01,Such a tough game to watch tonight for State Finally going to bed after also staying up to watch the season premiere of the Hills!
0,1467944654,Mon Apr 06 22:56:00 PDT 2009,NO_QUERY,coryosborn,Seems jRuby support for hpricot is now two versions behind
0,1467944871,Mon Apr 06 22:56:03 PDT 2009,NO_QUERY,MrOtsKrad,@JinxCat Unlike my sister...I still don't have one
0,1467945151,Mon Apr 06 22:56:08 PDT 2009,NO_QUERY,Caprica,Fraking app store is pissing me off http://tinyurl.com/c4ooho
0,1467945476,Mon Apr 06 22:56:13 PDT 2009,NO_QUERY,anamrosado,Logging out. I need to study....
0,1467945704,Mon Apr 06 22:56:17 PDT 2009,NO_QUERY,amfairie,anyone else having problems accessing TTB??? I cant get on!!!
0,1467945787,Mon Apr 06 22:56:18 PDT 2009,NO_QUERY,swimmermeg,I strongly dislike people who make stupid comments and dont know the whole story
0,1467945885,Mon Apr 06 22:56:20 PDT 2009,NO_QUERY,GillianMe,@emmaketurah i'm sorry Emma is swarley a goldfish? i'm sad for u.
0,1467946026,Mon Apr 06 22:56:23 PDT 2009,NO_QUERY,nissanicole,All my tweets are already gone aren't they Missed you guys tonight.
0,1467946137,Mon Apr 06 22:56:25 PDT 2009,NO_QUERY,kelilyma,Can't sleep again. Face is kinda swollen. Don't let me be allergic to the thing that'll get me to Thursday. School tomorrow? Doubtful.
0,1467946559,Mon Apr 06 22:56:32 PDT 2009,NO_QUERY,tollers,@Snick_the_Dog If Izzy's on the cat tree she'll stare him down but if she's on the floor he chases and she runs.
0,1467946592,Mon Apr 06 22:56:35 PDT 2009,NO_QUERY,Velvet_Rope,I am officially banning godaddy.com from my comp. My head hurts from the small print AND I wasted $10 that could've happily gone to Boba
0,1467946749,Mon Apr 06 22:56:36 PDT 2009,NO_QUERY,dreaaa,@HumanOpium pretty much just scary for me
0,1467946810,Mon Apr 06 22:56:37 PDT 2009,NO_QUERY,TheDarrenxshow,@ilovepie mines too... I'm finding it well hard to get fit...
0,1467947005,Mon Apr 06 22:56:40 PDT 2009,NO_QUERY,tamisara,Good morning! Ready 2 go but I want 2 go back 2 bed
0,1467947104,Mon Apr 06 22:56:42 PDT 2009,NO_QUERY,maddyks,hates waiting for mails
0,1467947557,Mon Apr 06 22:56:50 PDT 2009,NO_QUERY,katprimeau,wheat bread from the dollar store just doesn't toast nicely going over my taxes and calling it an early night
0,1467947713,Mon Apr 06 22:56:56 PDT 2009,NO_QUERY,ScullyorSuz,Why Kutner? I mean I knew something was going to happen to someone but it was so sad. I <3 House and it was well don but I'm still sad
0,1467947913,Mon Apr 06 22:56:58 PDT 2009,NO_QUERY,jonsgrownwoman,@JonathanRKnight aw ok goonite....
0,1467948169,Mon Apr 06 22:57:01 PDT 2009,NO_QUERY,BellaTanner,ill so i cant go to the cinema!!
0,1467948434,Mon Apr 06 22:57:05 PDT 2009,NO_QUERY,sftballlover45,Fell asleep . . . Really didn't mean too *christina*
0,1467948521,Mon Apr 06 22:57:07 PDT 2009,NO_QUERY,amomca,@KelleyRowe hey you remember that time we used to be friends?? ;) ugh. vomit. sick. i need sleep
0,1467948526,Mon Apr 06 22:57:07 PDT 2009,NO_QUERY,omgwtfannie,my lymph nodes are as massive as rahm emanuel's balls right now
0,1467948979,Mon Apr 06 22:57:14 PDT 2009,NO_QUERY,JoeJoeCastillo,Oh no my computer sucks. I don't think i'll be able to listen to the Xbox 360 Fancast tonite
0,1467949047,Mon Apr 06 22:57:15 PDT 2009,NO_QUERY,kortniewestfall,is missing playing my trumpet
0,1467949516,Mon Apr 06 22:57:24 PDT 2009,NO_QUERY,skitterrusty,My throat is still really sore. I was meant to be going on a 5 day camp from Friday but not so sure now
0,1467949681,Mon Apr 06 22:57:27 PDT 2009,NO_QUERY,harishanker,@sasii I know exactly how you feel!
0,1467949746,Mon Apr 06 22:57:28 PDT 2009,NO_QUERY,xShyGirlx,At work
0,1467949969,Mon Apr 06 22:57:32 PDT 2009,NO_QUERY,mortambo,Well bed time now. 1 am. *sighs* Back to 6 am mornings for a week on Wednesday.
0,1467950027,Mon Apr 06 22:57:33 PDT 2009,NO_QUERY,dcousineau,@hert Jesus Camp? Yeah...
0,1467950029,Mon Apr 06 22:57:33 PDT 2009,NO_QUERY,guardian_renata,@MaryBethune oh no! with everything that happened today i forgot we were going dress shopping for the opera tomorrow.
0,1467950217,Mon Apr 06 22:57:37 PDT 2009,NO_QUERY,vera7,Turtles are better than my Mac - lasts longer and moves faster
0,1467950510,Mon Apr 06 22:57:41 PDT 2009,NO_QUERY,squone,I am soaked. This is not pleasant
0,1467950588,Mon Apr 06 22:57:43 PDT 2009,NO_QUERY,lanaveenker,@ginayates Sorry to hear about Maggie. Thoughts to your mum.
0,1467950600,Mon Apr 06 22:57:43 PDT 2009,NO_QUERY,KellyOut,@ewarden you may have to email this one to me I hope you feel better.
0,1467950649,Mon Apr 06 22:57:44 PDT 2009,NO_QUERY,TymeekVasquez,@miamiiboii dead @ yu gettin on wen im leavin
0,1467950687,Mon Apr 06 22:57:44 PDT 2009,NO_QUERY,Hollywood_Trey,@arlenecd PLEASE TELL ME THAT'S SOMEWHERE CLOSE TO CALIFORNIA!!! LOL!
0,1467950866,Mon Apr 06 22:57:47 PDT 2009,NO_QUERY,melbrehl,@phlaimeaux where are you?
0,1467950975,Mon Apr 06 22:57:52 PDT 2009,NO_QUERY,sunsetphotograf,stupid arranged marriages... i'll convert so you can marry me...love you!
0,1467951016,Mon Apr 06 22:57:50 PDT 2009,NO_QUERY,ccallas,@emilyruppe Well he said that he is a looser and that is what the show implies
0,1467951035,Mon Apr 06 22:57:50 PDT 2009,NO_QUERY,3WildBoys,Poor Sandra Cantu & the Cantu family! My prayers go out to them! What a sick world we live in. She was only 8
0,1467951238,Mon Apr 06 22:57:54 PDT 2009,NO_QUERY,roniker,fuck omg austins always there though man <3 love you
0,1467951252,Mon Apr 06 22:57:54 PDT 2009,NO_QUERY,kirstenmaree,@nicolerichie I cried so hard when Matthew died
0,1467951422,Mon Apr 06 22:57:57 PDT 2009,NO_QUERY,felloff,sad that the 'feet' of my macbook just fell off : sad that the 'feet' of my macbook just fell off
0,1467951568,Mon Apr 06 22:57:59 PDT 2009,NO_QUERY,spcake,@chordsy - why am I the last to find out about these things? Like that you're on the twitter too.
0,1467951850,Mon Apr 06 22:58:04 PDT 2009,NO_QUERY,MissT09,@lovebscott absolutely not!!
0,1467951931,Mon Apr 06 22:58:05 PDT 2009,NO_QUERY,mitrepeak,http://twitpic.com/2y3cf - Filled with curry the true indian in me is coming out
0,1467952069,Mon Apr 06 22:58:07 PDT 2009,NO_QUERY,JAHNcookie,im soooo cold right now
0,1467952100,Mon Apr 06 22:58:08 PDT 2009,NO_QUERY,daneduh,@heidimontag lol I kant believe cam got beat upp sooo embarassssiiiin
0,1467952123,Mon Apr 06 22:58:08 PDT 2009,NO_QUERY,TurkishDelite,@JonathanRKnight Good Knight hun! Looking forward to ur tweets again! Hate that i keep missing out on the fun cuz of the time difference
0,1467952699,Mon Apr 06 22:58:18 PDT 2002009,NO_QUERY,mumblr,Tumblr: This is exactly how it feels wearing a ï¿½tieï¿½ http://tinyurl.com/c8bvqh


